bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"4.97009598250492,52.02628198446323,5.0983052223926,52.1420505982328",uuuu,85633337,,4720b6e2e187506b61355b4af309c332,,31b8687ffe95f6206e0fffe6ed3188f5,52.086722,5.022795,1108808673,uuuu,NL,NL,1507246141,52.076432,5.028112,101751827,Vleuten-De Meern,101751827,110/880/867/3/1108808673.geojson,borough,85687039,cbsnl,,,NL
"5.03354503379099,52.07894786568254,5.1073710419187,52.12997241236106",uuuu,85633337,,b99a1afe8a773c2ede17c36e8a440ab3,,5a6014ebecd0dbf533362a2ed8f5ed32,52.105066,5.071618,1108808675,uuuu,NL,NL,1507246141,52.108341,5.069106,101751827,West,101751827,110/880/867/5/1108808675.geojson,borough,85687039,cbsnl,,,NL
"5.11070402414646,52.05252994377757,5.15280866518672,52.07865698782762",uuuu,85633337,,d5d76976a5ee72639167e9d9a5911a82,,a9f9872446305b6cba2e1c02a674782d,52.063541,5.130622,1108808677,uuuu,NL,NL,1507246141,52.064100,5.130300,101751827,Zuid,101751827,110/880/867/7/1108808677.geojson,borough,85687039,cbsnl,,,NL
"5.08133048970396,52.04993781153583,5.12237418750932,52.08522269547465",uuuu,85633337,,084b23be4f5b7949e5bce9e971eabde7,,30f5f8ab8b9cc846421166b5599b3431,52.071082,5.103242,1108808679,uuuu,NL,NL,1507246141,52.070899,5.103553,101751827,Zuidwest,101751827,110/880/867/9/1108808679.geojson,borough,85687039,cbsnl,,,NL
"-79.341317897,43.671063818,-79.115243191,43.855457183",uuuu,85633041,,c67d0214b5bff2d51438bd11f14995a6,,82136c42b6c9da4c715d2b179551212c,43.778031,-79.236917,1108833311,uuuu,CA,CA,1507246142,43.781265,-79.236905,101735835,Scarborough,101735835,110/883/331/1/1108833311.geojson,borough,85682057,mz,,420781843,CA
"-79.639264937,43.580995995,-79.469127595,43.763017918",uuuu,85633041,,269981aea7f9789e3becc3d45b304355,,ff3368dae51dc052cfb9310dcd22d87d,43.671947,-79.554829,1108833313,uuuu,CA,CA,1507246142,43.670610,-79.553568,101735835,Etobicoke,101735835,110/883/331/3/1108833313.geojson,borough,85682057,mz,,420781847,CA
"-79.585211732,43.692984928,-79.299161272,43.815650752",uuuu,85633041,,a2816360ee1789a349ea2e6f37dde83f,,e404a044337f03543162a777a70f29b2,43.751852,-79.430504,1108833315,uuuu,CA,CA,1507246142,43.744423,-79.463984,101735835,North York,101735835,110/883/331/5/1108833315.geojson,borough,85682057,mz,,420781845,CA
"-79.380081528,43.67850922,-79.287756505,43.721711532",uuuu,85633041,,f4379f13c3b2ca3e9e1569ad69e18ee2,,3fde30bb9d01065c2a54e26e4af9c982,43.700614,-79.337048,1108833317,uuuu,CA,CA,1507246142,43.699591,-79.351742,101735835,East York,101735835,110/883/331/7/1108833317.geojson,borough,85682057,mz,,85864663,CA
"-79.536020817,43.64743635,-79.418487069,43.710679185",uuuu,85633041,,438fe116437e00b8e0a39f1aef8afb01,,a3a69224c3153d2c9dfc52aab3d8f6d7,43.685825,-79.477559,1108833319,uuuu,CA,CA,1507246142,43.680189,-79.492232,101735835,York,101735835,110/883/331/9/1108833319.geojson,borough,85682057,mz,,420781849,CA
"-79.499233441,43.611954409,-79.280018037,43.736911907",uuuu,85633041,,2f1db20fd933688fe2106d9ffb01b45b,,c26f6af40f700868476a40a7f8bddcbb,43.665556,-79.392118,1108833321,uuuu,CA,CA,1507246142,43.662871,-79.393715,101735835,Old Toronto,101735835,110/883/332/1/1108833321.geojson,borough,85682057,mz,,85874335,CA
"-73.52706253363009,45.49231788384312,-73.42326463081082,45.58498714292178",uuuu,85633041,,cf41e1aa89c3f82dc88cae52786fa836,,9d468758e6b41625fc107663a5aa27ce,45.537558,-73.473900,1108961051,uuuu,CA,CA,1507246143,45.534279,-73.511036,101738793,Vieux Longueuil,101738793,110/896/105/1/1108961051.geojson,borough,136251273,mz,,85875721,CA
"-73.48834469704077,45.43263905600008,-73.33862707999992,45.55296965500008",uuuu,85633041,,4cc3f6cf3f9f4bedb3140daa122840af,,7218c2adcd024c6aee4fbf61d455b4d4,45.491028,-73.403251,1108961057,uuuu,CA,CA,1513810759,45.501148,-73.425362,101738793,Saint-Hubert,101738793,110/896/105/7/1108961057.geojson,borough,136251273,mz,,85864415,CA
"-73.9475518701442,45.44042490933068,-73.75168320769056,45.51710628186868",uuuu,85633041,,61f2f9c42f9f8941a03f43e1242cc450,,835e918b2ec87e1fbbf5583bf29113cd,45.480642,-73.863823,1108955729,uuuu,CA,CA,1513810753,45.510214,-73.823176,101736545,Pierrefonds-Roxboro,101736545,110/895/572/9/1108955729.geojson,borough,136251273,mz,,85784901,CA
"-73.65433365886676,45.57599393065418,-73.60166803923802,45.62986105597363",uuuu,85633041,,b5092d458904a3edd00c82a572d11ff7,,a24cc5f975644484a65a3f7032ee3276,45.602508,-73.629268,1108955731,uuuu,CA,CA,1513810748,45.607432,-73.625777,101736545,Montreal-Nord,101736545,110/895/573/1/1108955731.geojson,borough,136251273,mz,,85784809,CA
"-73.62069446688245,45.61258772896367,-73.47619754286481,45.70379826163911",uuuu,85633041,,17983397494ff68f733aab87658216a6,,6fd0d8ac9d8a0a3c8d7ae272950f602b,45.656970,-73.537745,1108955733,uuuu,CA,CA,1513810757,45.660490,-73.514738,101736545,Riviere-des-Prairies–Pointe-aux-Trembles,101736545,110/895/573/3/1108955733.geojson,borough,136251273,mz,,,CA
"-73.62963094951884,45.56638746118291,-73.56394405564325,45.61114829191001",uuuu,85633041,,80bcffa2cddfccd841d2fee8aef1cb16,,6e6dc7225bd1a5feb9ab3459ba40a0fb,45.589375,-73.595436,1108955735,uuuu,CA,CA,1513810760,45.586473,-73.599972,101736545,Saint-Leonard,101736545,110/895/573/5/1108955735.geojson,borough,136251273,mz,,85784921,CA
"-73.64853281913139,45.52334203033515,-73.58629910538768,45.58546358203435",uuuu,85633041,,4a4dfc201f1f0da019b3cbd1cff4aa44,,0bcfa5951099ae900a0740b658e576f1,45.555769,-73.620309,1108955737,uuuu,CA,CA,1513810772,45.550703,-73.612643,101736545,Villeray–Saint-Michel–Parc-Extension,101736545,110/895/573/7/1108955737.geojson,borough,136251273,mz,,420784401,CA
"-73.77417078880964,45.46066218255807,-73.65102614570748,45.53232612712217",uuuu,85633041,,eb2627ec934e3bd26c3ba2308434d758,,3c7ca3f0d9cabfafae1ddd2249c8cf08,45.498168,-73.712953,1108955739,uuuu,CA,CA,1513810760,45.500789,-73.709152,101736545,Saint-Laurent,101736545,110/895/573/9/1108955739.geojson,borough,136251273,mz,,"85895749,85784917",CA
"-73.72457319454647,45.42761230240255,-73.62907645100975,45.47333884731424",uuuu,85633041,,1716b5db15fcb8c3b05d8d1bfd17f4cf,,85985f19cc9f6bce87fdd3002e1c567e,45.448389,-73.688016,1108955741,uuuu,CA,CA,1513810740,45.440547,-73.685412,101736545,Lachine,101736545,110/895/574/1/1108955741.geojson,borough,136251273,mz,,85784771,CA
"-73.66598386206527,45.41459067767231,-73.56964744391452,45.4576998323344",uuuu,85633041,,3ce44bfda565bffde980ace34464690a,,1ee9a1544987f106be0ae366f8e4b050,45.431883,-73.623288,1108955743,uuuu,CA,CA,1513810740,45.430926,-73.633500,101736545,LaSalle,101736545,110/895/574/3/1108955743.geojson,borough,136251273,mz,,420784411,CA
"-73.59936693204546,45.43500043734097,-73.53189377886939,45.4750667206758",uuuu,85633041,,2e9f41e676d2fb6178d6f57c36d227e8,,ae4a8f49716922738b1d29978d7a63e0,45.456311,-73.565305,1108955749,uuuu,CA,CA,1513810771,45.456882,-73.568100,101736545,Verdun,101736545,110/895/574/9/1108955749.geojson,borough,136251273,mz,,85784961,CA
"-73.67762620956634,45.45077179131376,-73.59422964694929,45.51660792843808",uuuu,85633041,,56cac57c14bd2cf9dd330e934d736c93,,ca92010ce6bc455311ad89837aa044e6,45.484915,-73.631776,1108955757,uuuu,CA,CA,1513810725,45.499449,-73.627250,101736545,Cote-des-Neiges–Notre-Dame-de-Grace,101736545,110/895/575/7/1108955757.geojson,borough,136251273,mz,,"85866499,85897529",CA
"-73.63530528470888,45.43748249757358,-73.5371620562926,45.49830176163808",uuuu,85633041,,4e22e458e22ba5f07e0f719c8af61c94,,fb94b9206dc644b8b0c07dc35d4982b5,45.469638,-73.581644,1108955759,uuuu,CA,CA,1513810742,45.477516,-73.576472,101736545,Le Sud-Ouest,101736545,110/895/575/9/1108955759.geojson,borough,136251273,mz,,85866497,CA
"-73.606837859999,45.48674365678237,-73.51797682657669,45.53989906837054",uuuu,85633041,,4ddc04d0c43c530b18af1e04f910bb18,,47db3e1872f95d1870d143da0223335e,45.509697,-73.560880,1108955761,uuuu,CA,CA,1513810772,45.504979,-73.566111,101736545,Ville-Marie,101736545,110/895/576/1/1108955761.geojson,borough,136251273,mz,,85866483,CA
"-73.5696786194674,45.53143516535842,-73.50393447761407,45.61588485799003",uuuu,85633041,,31e9706fcc2c3191b92ec001798dfbaf,,c603da154deafba30553eba976e2a819,45.578356,-73.534478,1108955765,uuuu,CA,CA,1507246143,45.585093,-73.537641,101736545,Mercier–Hochelage-Maisonneuve,101736545,110/895/576/5/1108955765.geojson,borough,136251273,mz,,420784415,CA
"-73.61242171872289,45.50495511112256,-73.55922553663616,45.541598317394",uuuu,85633041,,ecef2be0ddee974d693a01362c753068,,c41c349e8b55fdceeb747cbc907d70f1,45.526096,-73.580754,1108955767,uuuu,CA,CA,1513810742,45.523889,-73.578776,101736545,Le Plateau-Mont-Royal,101736545,110/895/576/7/1108955767.geojson,borough,136251273,mz,,"85866479,85866475",CA
"-73.6215359445103,45.52564334185043,-73.54895902340228,45.58192611519962",uuuu,85633041,,c30c67253cd44b2fd7f74c429d17e563,,945795336d8b3137e8bc353405f67d2f,45.553359,-73.580409,1108955769,uuuu,CA,CA,1513810757,45.550963,-73.581529,101736545,Rosemont–La Petite-Patrie,101736545,110/895/576/9/1108955769.geojson,borough,136251273,mz,,420784413,CA
"-113.44933020212294,53.57160422289839,-113.2715237619491,53.71591884864466",uuuu,85633041,,4d49bd7d6b44ff68c5d9eeab7b08c2a3,,4e6f70fb391dc5aae9d4b96f321ea45d,53.653664,-113.367711,1108971109,uuuu,CA,CA,1507246143,53.658666,-113.369388,890458485,Northeast Sector,890458485,110/897/110/9/1108971109.geojson,borough,85682091,mz,,,CA
"-113.56566593890982,53.59940801759133,-113.43624426450933,53.6505617317557",uuuu,85633041,,7ae30b8311e3acf866a1b469b40187cc,,f31bf2e35fbfd33cbe85caf7aec716e6,53.627661,-113.509043,1108971111,uuuu,CA,CA,1507246144,53.614831,-113.515961,890458485,North Sector,890458485,110/897/111/1/1108971111.geojson,borough,85682091,mz,,1108936277,CA
"-113.71388019276237,53.54114989959275,-113.55349802977356,53.63381128595122",uuuu,85633041,,163d99cd14c1578ae986884823823702,,ab7585eac1507b2107189208170621d8,53.578198,-113.634486,1108971115,uuuu,CA,CA,1507246144,53.570465,-113.640957,890458485,Northwest Sector,890458485,110/897/111/5/1108971115.geojson,borough,85682091,mz,,,CA
"-113.50893085051206,53.39565870293514,-113.29541767645631,53.61461476266734",uuuu,85633041,,8d3fe46b5158028e1e6ab687ae0abe25,,5ebefecd7e2845db0757a2710340510c,53.472512,-113.406261,1108971193,uuuu,CA,CA,1507246144,53.438261,-113.412335,890458485,Southeast Sector,890458485,110/897/119/3/1108971193.geojson,borough,85682091,mz,,1108936333,CA
"-113.65853182206587,53.39540489834022,-113.49248729445578,53.50168824698478",uuuu,85633041,,1758f54a3274865a20f2f979d10575b4,,67dbcbf18ad021c211547cb535b421cf,53.436734,-113.571310,1108971223,uuuu,CA,CA,1507246144,53.451893,-113.549206,890458485,Southwest Sector,890458485,110/897/122/3/1108971223.geojson,borough,85682091,mz,,1108936335,CA
"-113.7137069813738,53.40311795059615,-113.57804339378697,53.5413594306449",uuuu,85633041,,bfee71da9856d82d77dbb203a3f6735a,,2245f940ecf51ed5e74b31c004f5f35c,53.485502,-113.655537,1108971233,uuuu,CA,CA,1507246144,53.506377,-113.656323,890458485,West Sector,890458485,110/897/123/3/1108971233.geojson,borough,85682091,mz,,1108936337,CA
"-113.61542618177259,53.45563140114702,-113.3724048687513,53.61591375445604",uuuu,85633041,,16483b2132407b55ebafca10fd6279bb,,2171d4fb1753a2454755c4a688b7a835,53.544161,-113.502169,1108971557,uuuu,CA,CA,1507246144,53.549603,-113.510458,890458485,Mature Area Sector,890458485,110/897/155/7/1108971557.geojson,borough,85682091,mz,,,CA
"-58.41600048492447,-34.5997603196348,-58.37069568935016,-34.5693489037078",uuuu,85632505,,7ee11f688adb71aa88bd498a44f4fd3d,,7085b47dfa8269c23fcff68767cce8f6,-34.586238,-58.395219,1109371853,uuuu,AR,AR,1501630349,-34.590028,-58.395210,421174285,Comuna 2,421174285,110/937/185/3/1109371853.geojson,borough,85668081,arg-caba,,1108717817,AR
"-58.41465998088506,-34.63035586936054,-58.39116980152386,-34.59800307677477",uuuu,85632505,,4f4cc0c9731aeebf9832428e66659702,,851d10b12235ce377fbe420dbceb22a8,-34.613825,-58.402685,1109371855,uuuu,AR,AR,1501630350,-34.613987,-58.402462,421174285,Comuna 3,421174285,110/937/185/5/1109371855.geojson,borough,85668081,arg-caba,,1108717819,AR
"-58.43492309221771,-34.66250392959492,-58.33514300671247,-34.61763876364989",uuuu,85632505,,8d80e1196071675f858abf487dd47fed,,e2f1ae0b6145e58db62c33bd6b8763a5,-34.642288,-58.388846,1109371857,uuuu,AR,AR,1501630350,-34.647219,-58.396376,421174285,Comuna 4,421174285,110/937/185/7/1109371857.geojson,borough,85668081,arg-caba,,1108717823,AR
"-58.43333408976055,-34.64020037563068,-58.41048855352125,-34.59771280430175",uuuu,85632505,,1085a7fd29e3df8edc67083a4e6545f3,,c3af36d54e0845ffbb14e00f0ef2d894,-34.617352,-58.420606,1109371859,uuuu,AR,AR,1501630350,-34.617417,-58.420607,421174285,Comuna 5,421174285,110/937/185/9/1109371859.geojson,borough,85668081,arg-caba,,1108717825,AR
"-58.46270463231344,-34.6306390990819,-58.42675581422593,-34.60267345687988",uuuu,85632505,,27682941452c7d4022ff22eb7417abdf,,4b094ef752540b8b4c1c18c209edf87c,-34.616825,-58.443603,1109371861,uuuu,AR,AR,1501630351,-34.618044,-58.443262,421174285,Comuna 6,421174285,110/937/186/1/1109371861.geojson,borough,85668081,arg-caba,,1108717827,AR
"-58.47780723415686,-34.6568063613378,-58.42349188355463,-34.61388567196025",uuuu,85632505,,19544ce9dc18920ec006d9931e665f14,,2c54e0d123c9316e0c2bf285c9263dd7,-34.636537,-58.451922,1109371863,uuuu,AR,AR,1501630351,-34.640557,-58.454183,421174285,Comuna 7,421174285,110/937/186/3/1109371863.geojson,borough,85668081,arg-caba,,1108717829,AR
"-58.5025259133722,-34.70529313515961,-58.42403532611963,-34.65082307735838",uuuu,85632505,,5107c96da5986820c27aed53b1180e9f,,4f7c595b3bf5981fe442da9f8c6e8479,-34.674457,-58.462181,1109371865,uuuu,AR,AR,1501630351,-34.678082,-58.462188,421174285,Comuna 8,421174285,110/937/186/5/1109371865.geojson,borough,85668081,arg-caba,,1108717831,AR
"-58.5303590477146,-34.67450859235326,-58.46040177704846,-34.63279723233968",uuuu,85632505,,80a3de0bc2b4d59e2e51e5b21dc76718,,db63cae79633dc9609219eed7b36197b,-34.651720,-58.499097,1109371867,uuuu,AR,AR,1501630351,-34.658460,-58.504392,421174285,Comuna 9,421174285,110/937/186/7/1109371867.geojson,borough,85668081,arg-caba,,1108717833,AR
"-58.53151874059103,-34.64581817051569,-58.47130291491903,-34.60912576665559",uuuu,85632505,,8529b76dce34b991a2aee99c7fec5a01,,515386f09f85981e17f3335993813f16,-34.627819,-58.502871,1109371871,uuuu,AR,AR,1501630352,-34.627766,-58.497850,421174285,Comuna 10,421174285,110/937/187/1/1109371871.geojson,borough,85668081,arg-caba,,1108717835,AR
"-58.52946899678039,-34.62462986925642,-58.45847392545586,-34.58126812007536",uuuu,85632505,,5c387eef1672651c9a96ab621384e67f,,77dffd561753561f312686242ebe25d0,-34.606096,-58.496877,1109371873,uuuu,AR,AR,1501630352,-34.601900,-58.512079,421174285,Comuna 11,421174285,110/937/187/3/1109371873.geojson,borough,85668081,arg-caba,,1108717837,AR
"-58.51553628144664,-34.5939535746883,-58.46649017775157,-34.53863059211474",uuuu,85632505,,bfb5a9690333363a7a8b3ed3448de97e,,56741c9444d78f124bbe5596b73be39e,-34.566317,-58.490430,1109371875,uuuu,AR,AR,1501630352,-34.566341,-58.490059,421174285,Comuna 12,421174285,110/937/187/5/1109371875.geojson,borough,85668081,arg-caba,,1108717841,AR
"-58.47595309896914,-34.58317084092759,-58.42567401430581,-34.52754107410215",uuuu,85632505,,4d7e2a90ef9beb5bb626c5d07184c58e,,7b1b3a13405bf6f397eabf41252697b6,-34.554667,-58.454152,1109371877,uuuu,AR,AR,1501630352,-34.554225,-58.454536,421174285,Comuna 13,421174285,110/937/187/7/1109371877.geojson,borough,85668081,arg-caba,,1108717843,AR
"-58.4490443843996,-34.59785477186445,-58.39278991804774,-34.55093604118059",uuuu,85632505,,7957b94baab1c1041082de0a4efa7b72,,931a572e2a7281c87b245271c40ac010,-34.573902,-58.422435,1109371879,uuuu,AR,AR,1501630353,-34.573855,-58.421900,421174285,Comuna 14,421174285,110/937/187/9/1109371879.geojson,borough,85668081,arg-caba,,1108717845,AR
"-58.50354376659101,-34.6076156442747,-58.42336722223528,-34.57249617532658",uuuu,85632505,,a1b2a456dac139428c2d4614322d1119,,40007a3591d3ec2162eeb493b7906e41,-34.591865,-58.462809,1109371881,uuuu,AR,AR,1501630353,-34.591191,-58.460088,421174285,Comuna 15,421174285,110/937/188/1/1109371881.geojson,borough,85668081,arg-caba,,1108717847,AR
"-87.940114,41.908839,-87.620132,42.023039",uuuu,85633793,,c578c2666af7821facde49f144e3e1fb,,3d2799f84ac2daba5fa6034a292576a9,41.962284,-87.757468,958020405,uuuu,US,US,1507246146,41.936468,-87.673545,85940195,North Side,85940195,958/020/405/958020405.geojson,borough,85688697,mz,,85882313,US
"-58.39293082547753,-34.63412439138838,-58.3398445010592,-34.57748407059317",uuuu,85632505,,4e5dd75ef749bf61bdda4511e44ee637,,067fbeb745f941796b9c778db234fa0c,-34.606238,-58.371867,1109371849,uuuu,AR,AR,1501630349,-34.609446,-58.378746,421174285,Comuna 1,421174285,110/937/184/9/1109371849.geojson,borough,85668081,arg-caba,,1108717815,AR
"24.7828044415153,60.0275584484998,25.0294533596068,60.1927780055918",uuuu,85633143,,bc528cec39c478e715781311784cd853,,a48d62243066535ace891cbb11f194af,60.109766,24.908397,890536879,uuuu,FI,FI,1507246145,60.164120,24.932310,101748417,Etelainen,101748417,890/536/879/890536879.geojson,borough,85683067,hkigis,,,FI
"24.8480890648298,59.9224907197767,25.2195380555836,60.2193429539692",uuuu,85633143,,152bb8ce99bcae897e69693d0ef7bd4b,,5a3e7cb16bcdf2ef1903b40336befa2d,60.051526,25.053187,890536883,uuuu,FI,FI,1507246146,60.175590,25.045450,101748417,Kaakkoinen,101748417,890/536/883/890536883.geojson,borough,85683067,hkigis,,,FI
"24.97163269905869,60.19826682323463,25.08911332379175,60.2893181643518",uuuu,85633143,,de53629822bc16b48eec91b182c72d22,,8b346cb39c2a318030af5b6db23dd115,60.250260,25.021508,890536891,uuuu,FI,FI,1507246146,60.255794,25.010834,101748417,Koillinen,101748417,890/536/891/890536891.geojson,borough,85683067,hkigis,,,FI
"25.1389867239202,60.2269339680447,25.254496670834,60.2978394090452",uuuu,85633143,,57273bd4965c7f868eca54d9ff005679,,d9553c23577c681aed5a473dca97cb77,60.260428,25.197638,890536893,uuuu,FI,FI,1507246146,60.256441,25.198531,101748417,Ostersundom,-1,890/536/893/890536893.geojson,borough,85683067,hkigis,,,FI
"24.89791339322144,60.21732724140533,24.98992332800114,60.27851089304583",uuuu,85633143,,bb5efefc483249cc2a811dc53ff4ab35,,2e9be53f784be026a9ec1b3cf686ccfa,60.246547,24.941577,890536895,uuuu,FI,FI,1507246146,60.247946,24.940711,101748417,Pohjoinen,101748417,890/536/895/890536895.geojson,borough,85683067,hkigis,,,FI
"24.90753972337111,60.17499732179721,24.99797286936581,60.22399814009791",uuuu,85633143,,0534c9462fec5ecf10c7183a929e24d9,,d289746d9fe5e9e29ceec4344e0e9ff8,60.200673,24.954907,890536885,uuuu,FI,FI,1507246146,60.200105,24.955770,101748417,Keskinen,101748417,890/536/885/890536885.geojson,borough,85683067,hkigis,,,FI
"25.03517644576719,60.16460324406602,25.22040449066462,60.25082522590613",uuuu,85633143,,c05239d273fc3ef760beceae77d786be,,93d878cf667182b803f8181b1b2ac112,60.209233,25.125919,890536881,uuuu,FI,FI,1507246145,60.201193,25.135026,101748417,Itainen,101748417,890/536/881/890536881.geojson,borough,85683067,hkigis,,,FI
"24.8314029769117,60.1688706639467,24.9244095967069,60.2689375443751",uuuu,85633143,,6434ec8c8e592a33ab7143c8d4bcfcec,,11399a6f6688a78a0bb8b5c95b1a0b5c,60.217539,24.876156,890536889,uuuu,FI,FI,1507246146,60.209734,24.877005,101748417,Lantinen,101748417,890/536/889/890536889.geojson,borough,85683067,hkigis,,,FI
"-99.22111507087183,19.45643477583622,-99.14305467058581,19.5151359606202",uuuu,85633293,,5c0caeb9b6fe780fc076745cbf4c7040,,79f53bc3dff0131a49ff589ae96ae17c,19.485329,-99.182107,890535755,uuuu,MX,MX,1505343935,19.487767,-99.181362,101991149,Azcapotzalco,-1,890/535/755/890535755.geojson,borough,85686515,quattroshapes,,101991149,MX
"-99.03671450319688,19.18133685075213,-99.01250485373221,19.20639513361759",uuuu,85633293,,9bcd99c5280b16556c45e1369d53dba4,,0b0dc8f61ad27fd144d03656b96a9b8c,19.193229,-99.025425,890535759,uuuu,MX,MX,1501267448,19.193723,-99.025188,101991185,Villa Milpa Alta,101991185,890/535/759/890535759.geojson,borough,85686515,quattroshapes,,101991185,MX
"-99.20575217426982,19.29683683670942,-99.09907626351013,19.35956826252036",uuuu,85633293,,cd656a6c0940fdf737135c5551ecd702,,fc603bc4886b19ac9f87df16672d6b96,19.326667,-99.150376,890535773,uuuu,MX,MX,1505343935,19.327517,-99.154699,857683023,Coyoacán,-1,890/535/773/890535773.geojson,borough,85686515,quattroshapes,,101991175,MX
"-99.27221699635149,19.26640351607714,-99.20665877960882,19.33788670411337",uuuu,85633293,,2b9cb9fd89f85e0f301f3c1e0189dd6e,,100d294d34608552428228aa71c0aa96,19.310631,-99.242593,890535777,uuuu,MX,MX,1505343935,19.311346,-99.242886,857683023,La Magdalena Contreras,-1,890/535/777/890535777.geojson,borough,85686515,quattroshapes,,101991155,MX
"-99.29884224659966,19.30236420222183,-99.17170610834036,19.40374302705542",uuuu,85633293,,3d023fd6622e4ce0722c3175adea7413,,8aab123e27c391668662b9c3ca56f772,19.354536,-99.227678,890535751,uuuu,MX,MX,1505343935,19.364502,-99.223359,857683023,Álvaro Obregón,-1,890/535/751/890535751.geojson,borough,85686515,quattroshapes,,101991115,MX
"-99.18430391561475,19.39978980439783,-99.12224120790016,19.46582436788238",uuuu,85633293,,57dbdecc65509d21d752e2cb77d247cd,,b3e882dd60c285104bdc8ccc3b4fe7d1,19.431373,-99.149056,890535757,uuuu,MX,MX,1505343935,19.427561,-99.167503,857683023,Cuauhtémoc,-1,890/535/757/890535757.geojson,borough,85686515,quattroshapes,,101991151,MX
"-99.1371823283571,19.37569951391498,-99.05578648867036,19.4222344441924",uuuu,85633293,,294b4f4ba05bf85d68a8fabd8c261428,,0c756371aab211d1455dd1b42caddf81,19.396912,-99.094330,890535761,uuuu,MX,MX,1505343935,19.394213,-99.103888,857683023,Iztacalco,-1,890/535/761/890535761.geojson,borough,85686515,quattroshapes,,101991173,MX
"-99.1921406099795,19.35691760404172,-99.1309424866112,19.40406328178319",uuuu,85633293,,a9eaf81ad9e622fd5ae8e90e1cfdbcff,,c004ac33bcc787d8f8e156ed9e1ce848,19.380642,-99.161135,890535769,uuuu,MX,MX,1479933575,19.380454,-99.161136,857683023,Benito Juárez,-1,890/535/769/890535769.geojson,borough,85686515,quattroshapes,,101991153,MX
"-99.17704573484147,19.444790515935,-99.05086842056637,19.59275727996442",uuuu,85633293,,81eb18dd640cd4e3b51e98e0ad0e0726,,e59e8087f0af2535bfd1b30adfb288c6,19.504065,-99.115864,890535763,uuuu,MX,MX,1505343935,19.481139,-99.099276,101991167,Gustavo A. Madero,-1,890/535/763/890535763.geojson,borough,85686515,quattroshapes,,101991167,MX
"-99.3267770985852,19.31691434802446,-99.24673613921223,19.40484802815603",uuuu,85633293,,c1d6d64e5d36532928200d270eef7850,,78d1a52ae06ab40671618f57c3b97fa9,19.361244,-99.283203,890535767,uuuu,MX,MX,1505343935,19.362330,-99.282580,857683023,Cuajimalpa de Morelos,-1,890/535/767/890535767.geojson,borough,85686515,quattroshapes,,101991169,MX
"-99.13989383075894,19.28495584378134,-98.96044824331301,19.40073584919483",uuuu,85633293,,da154b39d74005c0fd59f8dc8ab8b8eb,,956ee20c90f9e2e9efc553374ad054f2,19.349163,-99.056799,890535765,uuuu,MX,MX,1505343935,19.346606,-99.055438,101991181,Iztapalapa,-1,890/535/765/890535765.geojson,borough,85686515,quattroshapes,,101991181,MX
"-99.15097605737765,19.18871015132942,-99.00704477214084,19.32044953740468",uuuu,85633293,,cb349e8c3373729b6443a5cf50e499d5,,4b1a35d0f4ba050ca15711704b735c50,19.251237,-99.095335,890535775,uuuu,MX,MX,1504309852,19.254115,-99.110634,101991121,Xochimilco,-1,890/535/775/890535775.geojson,borough,85686515,quattroshapes,,101991121,MX
"-99.12819972562532,19.40433067565096,-99.04645882385195,19.45978240075662",uuuu,85633293,,ead0667485b5f79231385f36f0306ec2,,46aa3c9ce53eeb9adaef64e2e45dd43f,19.430495,-99.093106,890535781,uuuu,MX,MX,1505343935,19.429190,-99.100505,101991179,Venustiano Carranza,-1,890/535/781/890535781.geojson,borough,85686515,quattroshapes,,101991179,MX
"-99.06896675054092,19.2373312965098,-98.98887987906187,19.31541473554757",uuuu,85633293,,0f70fd6d973aaaad1b93a01421b882d9,,c21ca38030329ceeb9ed335e62e62d86,19.284063,-99.025673,890535783,uuuu,MX,MX,1505343935,19.297259,-99.042946,857683023,Tláhuac,-1,890/535/783/890535783.geojson,borough,85686515,quattroshapes,,101991165,MX
"-99.24607386943501,19.22046210778043,-99.10092916684796,19.31226363599072",uuuu,85633293,,39d2bfc6e382d0f0073d4e5ad655b2b5,,5f130a3d116a84fa17d23c62b21b61f3,19.274117,-99.179205,890535779,uuuu,MX,MX,1505343935,19.274583,-99.178087,101991157,Tlalpan,-1,890/535/779/890535779.geojson,borough,85686515,quattroshapes,,101991157,MX
"-99.2596602957539,19.38595701616003,-99.1637127737895,19.47335960641222",uuuu,85633293,,520ab64770f790967c90fa400307b59b,,e8b3f69ff7b4923bb9af8edb19f524e3,19.428062,-99.204567,890535785,uuuu,MX,MX,1505343935,19.428974,-99.199847,857683023,Miguel Hidalgo,-1,890/535/785/890535785.geojson,borough,85686515,quattroshapes,,101991171,MX
"-71.28514144668983,46.83096405268584,-71.14255822467874,46.96948744503171",uuuu,85633041,,439c7a0e09fccf5270dd2a1777352780,,f3ab3c88cbd2e0c3f7b6535bf0aeca60,46.904086,-71.212911,1126115113,uuuu,CA,CA,1513810717,46.858475,-71.187964,101737491,Beauport,101737491,112/611/511/3/1126115113.geojson,borough,136251273,mz,,85784675,CA
